,y_true,y_hat
82903,8.0,8.0
82904,8.0,8.0
82905,8.0,8.0
82906,8.0,8.0
82907,8.0,8.0
82908,8.0,8.0
82909,8.0,8.0
82910,8.0,8.0
82911,8.0,8.0
82912,8.0,8.0
82913,8.0,8.0
82914,8.0,8.0
82915,8.0,8.0
82916,8.0,8.0
82917,8.0,8.0
82918,8.0,8.0
82919,8.0,8.0
82920,8.0,8.0
82921,8.0,8.0
82922,8.0,8.0
82923,8.0,8.0
82924,8.0,8.0
82925,8.0,8.0
82926,8.0,8.0
82927,8.0,8.0
82928,8.0,8.0
82929,8.0,8.0
82930,8.0,8.0
82931,8.0,8.0
82932,8.0,8.0
82933,8.0,8.0
82934,8.0,8.0
82935,8.0,8.0
82936,8.0,8.0
82937,8.0,8.0
82938,8.0,8.0
82939,8.0,8.0
82940,8.0,8.0
82941,8.0,8.0
82942,8.0,8.0
82943,8.0,8.0
82944,8.0,8.0
82945,8.0,8.0
82946,8.0,8.0
82947,8.0,8.0
82948,8.0,8.0
82949,8.0,8.0
82950,8.0,8.0
82951,8.0,8.0
82952,8.0,8.0
82953,8.0,8.0
82954,8.0,8.0
82955,8.0,8.0
82956,8.0,8.0
82957,8.0,8.0
82958,8.0,8.0
82959,8.0,8.0
82960,8.0,8.0
82961,8.0,8.0
82962,8.0,8.0
82963,8.0,8.0
82964,8.0,8.0
82965,8.0,8.0
82966,8.0,8.0
82967,8.0,8.0
82968,8.0,8.0
82969,8.0,8.0
82970,8.0,8.0
82971,8.0,8.0
82972,8.0,8.0
82973,8.0,8.0
82974,8.0,8.0
82975,8.0,8.0
82976,8.0,8.0
82977,8.0,8.0
82978,8.0,8.0
82979,8.0,8.0
82980,8.0,8.0
82981,8.0,8.0
82982,8.0,8.0
82983,8.0,8.0
82984,8.0,8.0
82985,8.0,8.0
82986,8.0,8.0
82987,8.0,8.0
82988,8.0,8.0
82989,8.0,8.0
82990,8.0,8.0
82991,8.0,8.0
82992,8.0,8.0
82993,8.0,8.0
82994,8.0,8.0
82995,8.0,8.0
82996,8.0,8.0
82997,8.0,8.0
82998,8.0,8.0
82999,8.0,8.0
83000,8.0,8.0
83001,8.0,8.0
83002,8.0,8.0
83003,8.0,8.0
83004,8.0,8.0
83005,8.0,8.0
83006,8.0,8.0
83007,8.0,8.0
83008,8.0,8.0
83009,8.0,8.0
83010,8.0,8.0
83011,8.0,8.0
83012,8.0,8.0
83013,8.0,8.0
83014,8.0,8.0
83015,8.0,8.0
83016,8.0,8.0
83017,8.0,8.0
83018,8.0,8.0
83019,8.0,8.0
83020,8.0,8.0
83021,8.0,8.0
83022,8.0,8.0
83023,8.0,8.0
83024,8.0,8.0
83025,8.0,8.0
83026,8.0,8.0
83027,8.0,8.0
83028,8.0,8.0
83029,8.0,8.0
83030,8.0,8.0
83031,8.0,8.0
83032,8.0,8.0
83033,8.0,8.0
83034,8.0,8.0
83035,8.0,8.0
83036,8.0,8.0
83037,8.0,8.0
83038,8.0,8.0
83039,8.0,8.0
83040,8.0,8.0
83041,8.0,8.0
83042,8.0,8.0
83043,8.0,8.0
83044,8.0,8.0
83045,8.0,8.0
83046,8.0,8.0
83047,8.0,8.0
83048,8.0,8.0
83049,8.0,8.0
83050,8.0,8.0
83051,8.0,8.0
83052,8.0,8.0
83053,8.0,8.0
83054,8.0,8.0
83055,8.0,8.0
83056,8.0,8.0
83057,8.0,8.0
83058,8.0,8.0
83059,8.0,8.0
83060,8.0,8.0
83061,8.0,8.0
83062,8.0,8.0
83063,8.0,8.0
83064,8.0,8.0
83065,8.0,8.0
83066,8.0,8.0
83067,8.0,8.0
83068,8.0,8.0
83069,38.0,8.0
83070,38.0,8.0
83071,38.0,8.0
83072,38.0,8.0
83073,38.0,8.0
83074,38.0,8.0
83075,38.0,8.0
83076,38.0,8.0
83077,38.0,8.0
83078,38.0,8.0
83079,38.0,8.0
83080,38.0,8.0
83081,38.0,8.0
83082,38.0,8.0
83083,38.0,8.0
83084,38.0,8.0
83085,38.0,8.0
83086,38.0,8.0
83087,38.0,8.0
83088,38.0,8.0
83089,38.0,8.0
83090,38.0,8.0
83091,38.0,8.0
83092,38.0,8.0
83093,38.0,8.0
83094,8.0,8.0
83095,8.0,8.0
83096,8.0,8.0
83097,8.0,8.0
83098,8.0,8.0
83099,8.0,8.0
83100,8.0,8.0
83101,8.0,8.0
83102,8.0,8.0
83103,8.0,8.0
83104,8.0,8.0
83105,8.0,8.0
83106,8.0,8.0
83107,8.0,8.0
83108,8.0,8.0
83109,8.0,8.0
83110,8.0,8.0
83111,8.0,8.0
83112,8.0,8.0
83113,8.0,8.0
83114,8.0,8.0
83115,8.0,8.0
83116,8.0,8.0
83117,8.0,8.0
83118,8.0,8.0
83119,8.0,8.0
83120,8.0,8.0
83121,8.0,8.0
83122,8.0,8.0
83123,8.0,8.0
83124,8.0,8.0
83125,8.0,8.0
83126,8.0,8.0
83127,8.0,8.0
83128,8.0,8.0
83129,8.0,8.0
83130,8.0,8.0
83131,8.0,8.0
83132,8.0,8.0
83133,8.0,8.0
83134,8.0,8.0
83135,8.0,8.0
83136,8.0,8.0
83137,8.0,8.0
83138,8.0,8.0
83139,8.0,8.0
83140,8.0,8.0
83141,8.0,8.0
83142,8.0,8.0
83143,8.0,8.0
83144,8.0,8.0
83145,8.0,8.0
83146,8.0,8.0
83147,8.0,8.0
83148,8.0,8.0
83149,8.0,8.0
83150,8.0,8.0
83151,8.0,8.0
83152,8.0,8.0
83153,8.0,8.0
83154,8.0,8.0
83155,8.0,8.0
83156,8.0,8.0
83157,8.0,8.0
83158,8.0,8.0
83159,8.0,8.0
83160,8.0,8.0
83161,8.0,8.0
83162,8.0,8.0
83163,8.0,8.0
83164,8.0,8.0
83165,8.0,8.0
83166,8.0,8.0
83167,8.0,8.0
83168,8.0,8.0
83169,8.0,8.0
83170,8.0,8.0
83171,8.0,8.0
83172,8.0,8.0
83173,8.0,8.0
83174,8.0,8.0
83175,8.0,8.0
83176,8.0,8.0
83177,8.0,8.0
83178,8.0,8.0
83179,8.0,8.0
83180,8.0,8.0
83181,8.0,8.0
83182,8.0,8.0
83183,8.0,8.0
83184,8.0,8.0
83185,8.0,8.0
83186,8.0,8.0
83187,8.0,8.0
83188,8.0,8.0
83189,8.0,8.0
83190,8.0,8.0
83191,8.0,8.0
83192,8.0,8.0
83193,8.0,8.0
83194,8.0,8.0
83195,8.0,8.0
83196,8.0,8.0
83197,8.0,8.0
83198,8.0,8.0
83199,8.0,8.0
83200,8.0,8.0
83201,8.0,8.0
83202,8.0,8.0
83203,8.0,8.0
83204,8.0,8.0
83205,8.0,8.0
83206,8.0,8.0
83207,8.0,8.0
83208,8.0,8.0
83209,8.0,8.0
83210,8.0,8.0
83211,8.0,8.0
83212,8.0,8.0
83213,8.0,8.0
83214,8.0,8.0
83215,8.0,8.0
83216,8.0,8.0
83217,8.0,8.0
83218,8.0,8.0
83219,8.0,8.0
83220,8.0,8.0
83221,8.0,8.0
83222,8.0,8.0
83223,8.0,8.0
83224,8.0,8.0
83225,8.0,8.0
83226,8.0,8.0
83227,8.0,8.0
83228,8.0,8.0
83229,8.0,8.0
83230,8.0,8.0
83231,8.0,8.0
83232,8.0,8.0
83233,8.0,8.0
83234,8.0,8.0
83235,8.0,8.0
83236,8.0,8.0
83237,8.0,8.0
83238,8.0,8.0
83239,8.0,8.0
83240,8.0,8.0
83241,8.0,8.0
83242,8.0,8.0
83243,8.0,8.0
83244,8.0,8.0
83245,8.0,8.0
83246,8.0,8.0
83247,8.0,8.0
83248,8.0,8.0
83249,8.0,8.0
83250,8.0,8.0
83251,8.0,8.0
83252,8.0,8.0
83253,8.0,8.0
83254,8.0,8.0
83255,8.0,8.0
83256,8.0,8.0
83257,8.0,8.0
83258,8.0,8.0
83259,8.0,8.0
83260,8.0,8.0
83261,8.0,8.0
83262,8.0,8.0
83263,8.0,8.0
83264,8.0,8.0
83265,8.0,8.0
83266,8.0,8.0
83267,8.0,8.0
83268,8.0,8.0
83269,8.0,8.0
83270,8.0,8.0
83271,8.0,8.0
83272,8.0,8.0
83273,8.0,8.0
83274,8.0,8.0
83275,8.0,8.0
83276,8.0,8.0
83277,8.0,8.0
83278,8.0,8.0
83279,8.0,8.0
83280,8.0,8.0
83281,8.0,8.0
83282,8.0,8.0
83283,8.0,8.0
83284,8.0,8.0
83285,8.0,8.0
83286,8.0,8.0
83287,8.0,8.0
83288,8.0,8.0
83289,8.0,8.0
83290,8.0,8.0
83291,8.0,8.0
83292,8.0,8.0
83293,8.0,8.0
83294,8.0,8.0
83295,8.0,8.0
83296,8.0,8.0
83297,8.0,8.0
83298,8.0,8.0
83299,8.0,8.0
83300,8.0,8.0
83301,8.0,8.0
83302,8.0,8.0
83303,8.0,8.0
83304,8.0,8.0
83305,8.0,8.0
83306,8.0,8.0
83307,8.0,8.0
83308,8.0,8.0
83309,8.0,8.0
83310,8.0,8.0
83311,8.0,8.0
83312,8.0,8.0
83313,8.0,8.0
83314,8.0,8.0
83315,8.0,8.0
83316,8.0,8.0
83317,8.0,8.0
83318,8.0,8.0
83319,8.0,8.0
83320,8.0,8.0
83321,8.0,8.0
83322,8.0,8.0
83323,8.0,8.0
83324,8.0,8.0
83325,8.0,8.0
83326,8.0,8.0
83327,8.0,8.0
83328,8.0,8.0
83329,8.0,8.0
83330,8.0,8.0
83331,8.0,8.0
83332,8.0,8.0
83333,8.0,8.0
83334,8.0,8.0
83335,8.0,8.0
83336,8.0,8.0
83337,8.0,8.0
83338,8.0,8.0
83339,8.0,8.0
83340,8.0,8.0
83341,8.0,8.0
83342,8.0,8.0
83343,8.0,8.0
83344,8.0,8.0
83345,8.0,8.0
83346,8.0,8.0
83347,8.0,8.0
83348,8.0,8.0
83349,8.0,8.0
83350,8.0,8.0
83351,8.0,8.0
83352,8.0,8.0
83353,8.0,8.0
83354,8.0,8.0
83355,8.0,8.0
83356,8.0,8.0
83357,8.0,8.0
83358,8.0,8.0
83359,8.0,8.0
83360,8.0,8.0
83361,8.0,8.0
83362,8.0,8.0
83363,8.0,8.0
83364,8.0,8.0
83365,8.0,8.0
83366,8.0,8.0
83367,8.0,8.0
83368,8.0,8.0
83369,8.0,8.0
83370,8.0,8.0
83371,8.0,8.0
83372,8.0,8.0
83373,8.0,8.0
83374,8.0,8.0
83375,8.0,8.0
83376,8.0,8.0
83377,8.0,8.0
83378,8.0,8.0
83379,8.0,8.0
83380,8.0,8.0
83381,8.0,8.0
83382,8.0,8.0
83383,8.0,8.0
83384,8.0,8.0
83385,8.0,8.0
83386,8.0,8.0
83387,8.0,8.0
83388,8.0,8.0
83389,8.0,8.0
83390,8.0,8.0
83391,8.0,8.0
83392,8.0,8.0
83393,8.0,8.0
83394,8.0,8.0
83395,8.0,8.0
83396,8.0,8.0
83397,8.0,8.0
83398,8.0,8.0
83399,8.0,8.0
83400,8.0,8.0
83401,8.0,8.0
83402,8.0,8.0
83403,8.0,8.0
83404,8.0,8.0
83405,8.0,8.0
83406,8.0,8.0
83407,8.0,8.0
83408,8.0,8.0
83409,8.0,8.0
83410,8.0,8.0
83411,8.0,8.0
83412,8.0,8.0
83413,8.0,8.0
83414,8.0,8.0
83415,8.0,8.0
83416,8.0,8.0
83417,8.0,8.0
83418,8.0,8.0
83419,8.0,8.0
83420,8.0,8.0
83421,8.0,7.0
83422,8.0,7.0
83423,8.0,7.0
83424,8.0,7.0
83425,8.0,7.0
83426,8.0,7.0
83427,8.0,7.0
83428,8.0,7.0
83429,8.0,7.0
83430,8.0,7.0
83431,8.0,7.0
83432,8.0,7.0
83433,8.0,7.0
83434,8.0,7.0
83435,8.0,8.0
83436,8.0,8.0
83437,8.0,8.0
83438,8.0,8.0
83439,8.0,8.0
83440,8.0,8.0
83441,8.0,8.0
83442,8.0,8.0
83443,8.0,8.0
83444,8.0,8.0
83445,8.0,8.0
83446,8.0,8.0
83447,8.0,8.0
83448,8.0,8.0
83449,8.0,8.0
83450,8.0,8.0
83451,8.0,8.0
83452,8.0,8.0
83453,8.0,8.0
83454,8.0,8.0
83455,8.0,8.0
83456,8.0,8.0
83457,8.0,8.0
83458,8.0,8.0
83459,8.0,8.0
83460,8.0,8.0
83461,8.0,8.0
83462,8.0,8.0
83463,8.0,8.0
83464,8.0,8.0
83465,8.0,8.0
83466,8.0,8.0
83467,8.0,8.0
83468,8.0,8.0
83469,8.0,8.0
83470,8.0,8.0
83471,8.0,8.0
83472,8.0,8.0
83473,8.0,8.0
83474,8.0,8.0
83475,8.0,8.0
83476,8.0,8.0
83477,8.0,8.0
83478,8.0,8.0
83479,8.0,8.0
83480,8.0,8.0
83481,8.0,8.0
83482,8.0,8.0
83483,8.0,8.0
83484,8.0,8.0
83485,8.0,8.0
83486,8.0,8.0
83487,8.0,8.0
83488,8.0,8.0
83489,8.0,8.0
83490,8.0,8.0
83491,8.0,8.0
83492,8.0,8.0
83493,8.0,8.0
83494,8.0,8.0
83495,8.0,8.0
83496,8.0,8.0
83497,8.0,8.0
83498,8.0,8.0
83499,8.0,8.0
83500,8.0,8.0
83501,8.0,8.0
83502,8.0,8.0
83503,8.0,8.0
83504,8.0,8.0
83505,8.0,8.0
83506,8.0,8.0
83507,8.0,8.0
83508,8.0,8.0
83509,8.0,8.0
83510,8.0,8.0
83511,8.0,8.0
83512,8.0,8.0
83513,8.0,8.0
83514,8.0,8.0
83515,8.0,8.0
83516,8.0,8.0
83517,8.0,8.0
83518,8.0,8.0
83519,8.0,8.0
83520,8.0,8.0
83521,8.0,8.0
83522,8.0,8.0
83523,8.0,8.0
83524,8.0,8.0
83525,8.0,8.0
83526,8.0,8.0
83527,8.0,8.0
83528,8.0,8.0
83529,8.0,8.0
83530,8.0,8.0
83531,8.0,8.0
83532,8.0,8.0
83533,8.0,8.0
83534,8.0,8.0
83535,8.0,8.0
83536,8.0,8.0
83537,8.0,8.0
83538,8.0,8.0
83539,8.0,8.0
83540,8.0,8.0
83541,8.0,8.0
83542,8.0,8.0
83543,8.0,8.0
83544,8.0,8.0
83545,8.0,8.0
83546,8.0,8.0
83547,8.0,8.0
83548,8.0,8.0
83549,8.0,8.0
83550,8.0,8.0
83551,8.0,8.0
83552,8.0,8.0
83553,8.0,8.0
83554,8.0,8.0
83555,8.0,8.0
83556,8.0,8.0
83557,8.0,8.0
83558,8.0,8.0
83559,8.0,8.0
83560,8.0,8.0
83561,8.0,8.0
83562,8.0,8.0
83563,8.0,8.0
83564,38.0,8.0
83565,38.0,8.0
83566,38.0,8.0
83567,38.0,8.0
83568,38.0,8.0
83569,38.0,8.0
83570,38.0,8.0
83571,38.0,8.0
83572,38.0,8.0
83573,38.0,8.0
83574,38.0,8.0
83575,38.0,8.0
83576,38.0,8.0
83577,38.0,8.0
83578,38.0,8.0
83579,38.0,8.0
83580,38.0,8.0
83581,38.0,8.0
83582,38.0,8.0
83583,38.0,8.0
83584,38.0,8.0
83585,38.0,8.0
83586,38.0,8.0
83587,38.0,8.0
83588,38.0,8.0
83589,8.0,8.0
83590,8.0,8.0
83591,8.0,8.0
83592,8.0,8.0
83593,8.0,8.0
83594,8.0,8.0
83595,8.0,8.0
83596,8.0,8.0
83597,8.0,8.0
83598,8.0,8.0
83599,8.0,8.0
83600,8.0,8.0
83601,8.0,8.0
83602,8.0,8.0
83603,8.0,8.0
83604,8.0,8.0
83605,8.0,8.0
83606,8.0,8.0
83607,8.0,8.0
83608,8.0,8.0
83609,8.0,8.0
83610,8.0,8.0
83611,8.0,8.0
83612,8.0,8.0
83613,8.0,8.0
83614,8.0,8.0
83615,8.0,8.0
83616,8.0,8.0
83617,8.0,8.0
83618,8.0,8.0
83619,8.0,8.0
83620,8.0,8.0
83621,8.0,8.0
83622,8.0,8.0
83623,8.0,8.0
83624,8.0,8.0
83625,8.0,8.0
83626,8.0,8.0
83627,8.0,8.0
83628,8.0,8.0
83629,8.0,8.0
83630,8.0,8.0
83631,8.0,8.0
83632,8.0,8.0
83633,8.0,8.0
83634,8.0,8.0
83635,8.0,8.0
83636,8.0,8.0
83637,8.0,8.0
83638,8.0,8.0
83639,8.0,8.0
83640,8.0,8.0
83641,8.0,8.0
83642,8.0,8.0
83643,8.0,8.0
83644,8.0,8.0
83645,8.0,8.0
83646,8.0,8.0
83647,8.0,8.0
83648,8.0,8.0
83649,8.0,8.0
83650,8.0,8.0
83651,8.0,8.0
83652,8.0,8.0
83653,8.0,8.0
83654,8.0,8.0
83655,8.0,8.0
83656,8.0,8.0
83657,8.0,8.0
83658,8.0,8.0
83659,8.0,8.0
83660,8.0,8.0
83661,8.0,8.0
83662,8.0,8.0
83663,8.0,8.0
83664,8.0,8.0
83665,8.0,8.0
83666,8.0,8.0
83667,8.0,8.0
83668,8.0,8.0
83669,8.0,8.0
83670,8.0,8.0
83671,8.0,8.0
83672,8.0,8.0
83673,8.0,8.0
83674,8.0,8.0
83675,8.0,8.0
83676,8.0,8.0
83677,8.0,8.0
83678,8.0,8.0
83679,8.0,8.0
83680,8.0,8.0
83681,8.0,8.0
83682,8.0,8.0
83683,8.0,8.0
83684,8.0,8.0
83685,8.0,8.0
83686,8.0,8.0
83687,8.0,8.0
83688,8.0,8.0
83689,8.0,8.0
83690,8.0,8.0
83691,8.0,8.0
83692,8.0,8.0
83693,8.0,8.0
83694,8.0,8.0
83695,8.0,8.0
83696,8.0,8.0
83697,8.0,8.0
83698,8.0,8.0
83699,8.0,8.0
83700,8.0,8.0
83701,8.0,8.0
83702,8.0,8.0
83703,8.0,8.0
83704,8.0,8.0
83705,8.0,8.0
83706,8.0,8.0
83707,8.0,8.0
83708,8.0,8.0
83709,8.0,8.0
83710,8.0,8.0
83711,8.0,8.0
83712,8.0,8.0
83713,8.0,8.0
83714,8.0,8.0
83715,8.0,8.0
83716,8.0,8.0
83717,8.0,8.0
83718,8.0,8.0
83719,8.0,8.0
83720,8.0,8.0
83721,8.0,8.0
83722,8.0,8.0
83723,8.0,8.0
83724,8.0,8.0
83725,8.0,8.0
83726,8.0,8.0
83727,8.0,8.0
83728,8.0,8.0
83729,8.0,8.0
83730,8.0,8.0
83731,8.0,8.0
83732,8.0,8.0
83733,8.0,8.0
83734,8.0,8.0
83735,8.0,8.0
83736,8.0,8.0
83737,8.0,8.0
83738,8.0,8.0
83739,8.0,8.0
83740,8.0,8.0
83741,8.0,8.0
83742,8.0,8.0
83743,8.0,8.0
83744,8.0,8.0
83745,8.0,8.0
83746,8.0,8.0
83747,8.0,8.0
83748,8.0,8.0
83749,8.0,8.0
83750,8.0,8.0
83751,8.0,8.0
83752,8.0,8.0
83753,8.0,8.0
83754,8.0,8.0
83755,8.0,8.0
83756,8.0,8.0
83757,8.0,8.0
83758,8.0,8.0
83759,8.0,8.0
83760,8.0,8.0
83761,8.0,8.0
83762,8.0,8.0
83763,8.0,8.0
83764,8.0,8.0
83765,8.0,8.0
83766,8.0,8.0
83767,8.0,8.0
83768,8.0,8.0
83769,8.0,8.0
83770,8.0,8.0
83771,8.0,8.0
83772,8.0,8.0
83773,8.0,8.0
83774,8.0,8.0
83775,8.0,8.0
83776,8.0,8.0
83777,8.0,8.0
83778,8.0,8.0
83779,8.0,8.0
83780,8.0,8.0
83781,8.0,8.0
83782,8.0,8.0
83783,8.0,8.0
83784,8.0,8.0
83785,8.0,8.0
83786,8.0,8.0
83787,8.0,8.0
83788,8.0,8.0
83789,8.0,8.0
83790,8.0,8.0
83791,8.0,8.0
83792,8.0,8.0
83793,8.0,8.0
83794,8.0,8.0
83795,8.0,8.0
83796,8.0,8.0
83797,8.0,8.0
83798,8.0,8.0
83799,8.0,8.0
83800,8.0,8.0
83801,8.0,8.0
83802,8.0,8.0
83803,8.0,8.0
83804,8.0,8.0
83805,8.0,8.0
83806,8.0,8.0
83807,8.0,8.0
83808,8.0,8.0
83809,8.0,8.0
83810,8.0,8.0
83811,8.0,8.0
83812,8.0,8.0
83813,8.0,8.0
83814,8.0,8.0
83815,8.0,8.0
83816,8.0,8.0
83817,8.0,8.0
83818,8.0,8.0
83819,8.0,8.0
83820,8.0,8.0
83821,8.0,8.0
83822,8.0,8.0
83823,8.0,8.0
83824,8.0,8.0
83825,8.0,8.0
83826,38.0,8.0
83827,38.0,8.0
83828,38.0,8.0
83829,38.0,8.0
83830,38.0,8.0
83831,38.0,8.0
83832,38.0,8.0
83833,38.0,8.0
83834,38.0,8.0
83835,38.0,8.0
83836,38.0,8.0
83837,38.0,8.0
83838,38.0,8.0
83839,38.0,8.0
83840,38.0,8.0
83841,38.0,8.0
83842,38.0,8.0
83843,38.0,8.0
83844,38.0,8.0
83845,38.0,8.0
83846,38.0,8.0
83847,38.0,8.0
83848,38.0,8.0
83849,38.0,8.0
83850,38.0,8.0
83851,38.0,8.0
83852,38.0,8.0
83853,38.0,8.0
83854,38.0,8.0
83855,38.0,8.0
83856,38.0,8.0
83857,38.0,8.0
83858,38.0,8.0
83859,8.0,8.0
83860,8.0,8.0
83861,8.0,8.0
83862,8.0,8.0
83863,8.0,8.0
83864,8.0,8.0
83865,8.0,8.0
83866,8.0,8.0
83867,8.0,8.0
83868,8.0,8.0
83869,8.0,8.0
83870,8.0,8.0
83871,8.0,8.0
83872,8.0,8.0
83873,8.0,8.0
83874,8.0,8.0
83875,8.0,8.0
83876,8.0,8.0
83877,8.0,8.0
83878,8.0,8.0
83879,8.0,8.0
83880,8.0,8.0
83881,8.0,8.0
83882,8.0,8.0
83883,8.0,8.0
83884,8.0,8.0
83885,8.0,8.0
83886,8.0,8.0
83887,8.0,8.0
83888,8.0,8.0
83889,8.0,8.0
83890,8.0,8.0
83891,8.0,8.0
83892,8.0,8.0
83893,8.0,8.0
83894,8.0,8.0
83895,8.0,8.0
83896,8.0,8.0
83897,8.0,8.0
83898,8.0,8.0
83899,8.0,8.0
83900,8.0,8.0
83901,8.0,8.0
83902,8.0,8.0
83903,8.0,8.0
83904,8.0,8.0
83905,8.0,8.0
83906,8.0,8.0
83907,8.0,8.0
83908,8.0,8.0
83909,8.0,8.0
83910,8.0,8.0
83911,8.0,8.0
83912,8.0,8.0
83913,8.0,8.0
83914,8.0,8.0
83915,8.0,8.0
83916,8.0,8.0
83917,8.0,8.0
83918,8.0,8.0
83919,8.0,8.0
83920,8.0,8.0
83921,8.0,8.0
83922,8.0,8.0
83923,8.0,8.0
83924,8.0,8.0
83925,8.0,8.0
83926,8.0,8.0
83927,8.0,8.0
83928,8.0,8.0
83929,8.0,8.0
83930,8.0,8.0
83931,8.0,8.0
83932,8.0,8.0
83933,8.0,8.0
83934,8.0,8.0
83935,8.0,8.0
83936,8.0,8.0
83937,8.0,8.0
83938,8.0,8.0
83939,8.0,8.0
83940,8.0,8.0
83941,8.0,8.0
83942,8.0,8.0
83943,8.0,8.0
83944,8.0,8.0
83945,8.0,8.0
83946,8.0,8.0
83947,8.0,8.0
83948,8.0,8.0
83949,8.0,8.0
83950,8.0,8.0
83951,8.0,8.0
83952,8.0,8.0
83953,8.0,8.0
83954,8.0,8.0
83955,8.0,8.0
83956,8.0,8.0
83957,8.0,8.0
83958,8.0,8.0
83959,8.0,8.0
83960,8.0,8.0
83961,8.0,8.0
83962,8.0,8.0
83963,8.0,8.0
83964,8.0,8.0
83965,8.0,8.0
83966,8.0,8.0
83967,8.0,8.0
83968,8.0,8.0
83969,8.0,8.0
83970,8.0,8.0
83971,8.0,8.0
83972,8.0,8.0
83973,8.0,8.0
83974,8.0,8.0
83975,8.0,8.0
83976,8.0,8.0
83977,8.0,8.0
83978,8.0,8.0
83979,8.0,8.0
83980,8.0,8.0
83981,8.0,8.0
83982,8.0,8.0
83983,8.0,8.0
83984,8.0,8.0
83985,8.0,8.0
83986,8.0,8.0
83987,8.0,8.0
83988,8.0,8.0
83989,8.0,8.0
83990,8.0,8.0
83991,8.0,8.0
83992,8.0,8.0
83993,8.0,8.0
83994,8.0,8.0
83995,8.0,8.0
83996,8.0,8.0
83997,8.0,8.0
83998,8.0,8.0
83999,8.0,8.0
84000,8.0,8.0
84001,8.0,8.0
84002,8.0,8.0
84003,8.0,8.0
84004,8.0,8.0
84005,8.0,8.0
84006,8.0,8.0
84007,8.0,8.0
84008,8.0,8.0
84009,8.0,8.0
84010,8.0,8.0
84011,8.0,8.0
84012,8.0,8.0
84013,8.0,8.0
84014,8.0,8.0
84015,8.0,8.0
84016,8.0,8.0
84017,8.0,8.0
84018,8.0,8.0
84019,8.0,8.0
84020,8.0,8.0
84021,8.0,8.0
84022,8.0,8.0
84023,8.0,8.0
84024,8.0,8.0
84025,8.0,8.0
84026,8.0,8.0
84027,8.0,8.0
84028,8.0,8.0
84029,8.0,8.0
84030,8.0,8.0
84031,8.0,8.0
84032,8.0,8.0
84033,8.0,8.0
84034,8.0,8.0
84035,8.0,8.0
84036,8.0,8.0
84037,8.0,8.0
84038,8.0,8.0
84039,8.0,8.0
84040,8.0,8.0
84041,8.0,8.0
84042,8.0,8.0
84043,8.0,8.0
84044,8.0,8.0
84045,8.0,8.0
84046,8.0,8.0
84047,8.0,8.0
84048,8.0,8.0
84049,8.0,8.0
84050,8.0,8.0
84051,8.0,8.0
84052,8.0,8.0
84053,8.0,8.0
84054,8.0,8.0
84055,8.0,8.0
84056,8.0,8.0
84057,8.0,8.0
84058,8.0,8.0
84059,8.0,8.0
84060,8.0,8.0
84061,8.0,8.0
84062,8.0,8.0
84063,8.0,8.0
84064,8.0,8.0
84065,8.0,8.0
84066,8.0,8.0
84067,8.0,8.0
84068,8.0,8.0
84069,8.0,8.0
84070,8.0,8.0
84071,8.0,8.0
84072,8.0,8.0
84073,8.0,8.0
84074,8.0,8.0
84075,8.0,8.0
84076,8.0,8.0
84077,8.0,8.0
84078,8.0,8.0
84079,8.0,8.0
84080,8.0,8.0
84081,8.0,8.0
84082,8.0,8.0
84083,8.0,8.0
84084,8.0,8.0
84085,8.0,8.0
84086,8.0,8.0
84087,8.0,8.0
84088,8.0,8.0
84089,8.0,8.0
84090,8.0,8.0
84091,8.0,8.0
84092,8.0,8.0
84093,8.0,8.0
84094,8.0,8.0
84095,8.0,8.0
84096,8.0,8.0
84097,8.0,8.0
84098,8.0,8.0
84099,8.0,8.0
84100,8.0,8.0
84101,8.0,8.0
84102,8.0,8.0
84103,8.0,8.0
84104,8.0,8.0
84105,8.0,8.0
84106,8.0,8.0
84107,8.0,8.0
84108,8.0,8.0
84109,8.0,8.0
84110,8.0,8.0
84111,8.0,8.0
84112,8.0,8.0
84113,8.0,8.0
84114,8.0,8.0
84115,8.0,8.0
84116,8.0,8.0
84117,38.0,8.0
84118,38.0,8.0
84119,38.0,8.0
84120,38.0,8.0
84121,38.0,8.0
84122,38.0,8.0
84123,38.0,8.0
84124,38.0,8.0
84125,38.0,8.0
84126,38.0,8.0
84127,38.0,8.0
84128,38.0,8.0
84129,38.0,8.0
84130,38.0,8.0
84131,38.0,8.0
84132,38.0,8.0
84133,38.0,8.0
84134,38.0,8.0
84135,38.0,8.0
84136,38.0,8.0
84137,38.0,8.0
84138,38.0,8.0
84139,38.0,8.0
84140,38.0,8.0
84141,38.0,8.0
84142,38.0,8.0
84143,38.0,8.0
84144,38.0,8.0
84145,8.0,8.0
84146,8.0,8.0
84147,8.0,8.0
84148,8.0,8.0
84149,8.0,8.0
84150,8.0,8.0
84151,8.0,8.0
84152,8.0,8.0
84153,8.0,8.0
84154,8.0,8.0
84155,8.0,8.0
84156,8.0,8.0
84157,8.0,8.0
84158,8.0,8.0
84159,8.0,8.0
84160,8.0,8.0
84161,8.0,8.0
84162,8.0,8.0
84163,8.0,8.0
84164,8.0,8.0
84165,8.0,8.0
84166,8.0,8.0
84167,8.0,8.0
84168,8.0,8.0
84169,8.0,8.0
84170,8.0,8.0
84171,8.0,8.0
84172,8.0,8.0
84173,8.0,8.0
