id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s],amplitude
27561,8.0,,,,1594229046.3255286,2.81
27562,8.0,,,,1594229046.3353052,-7.0
27563,8.0,,,,1594229046.3450813,-28.71
27564,8.0,,,,1594229046.3548574,-1.5
27565,8.0,,,,1594229046.3646336,20.65
27566,8.0,,,,1594229046.3744097,16.72
27567,8.0,,,,1594229046.3841858,45.91
27568,8.0,,,,1594229046.393962,16.35
27569,8.0,,,,1594229046.403738,-3.86
27570,8.0,,,,1594229046.4135141,-2.91
27571,8.0,,,,1594229046.4232905,-4.57
27572,8.0,,,,1594229046.4330664,-29.14
27573,8.0,,,,1594229046.4428425,-5.5
27574,8.0,,,,1594229046.4526186,4.37
27575,8.0,,,,1594229046.4623947,-16.63
27576,8.0,,,,1594229046.4721706,1.77
27577,8.0,,,,1594229046.4819472,29.6
27578,8.0,,,,1594229046.491723,13.37
27579,8.0,,,,1594229046.5014992,-15.75
27580,8.0,,,,1594229046.5112753,-8.52
27581,8.0,,,,1594229046.5210516,-6.21
27582,8.0,,,,1594229046.5308275,-13.51
27583,8.0,,,,1594229046.5406034,-18.84
27584,8.0,,,,1594229046.5503798,-18.49
27585,8.0,,,,1594229046.560156,-2.43
27586,8.0,,,,1594229046.569932,-13.32
27587,8.0,,,,1594229046.579708,2.5
27588,8.0,,,,1594229046.5894842,3.75
27589,8.0,,,,1594229046.5992606,2.64
27590,8.0,,,,1594229046.6090364,3.85
27591,8.0,,,,1594229046.6188126,8.66
27592,8.0,,,,1594229046.6285887,12.17
27593,8.0,,,,1594229046.6383648,10.69
27594,8.0,,,,1594229046.648141,11.61
27595,8.0,,,,1594229046.657917,1.61
27596,8.0,,,,1594229046.6676931,-15.71
27597,8.0,,,,1594229046.6774693,-1.88
27598,8.0,,,,1594229046.6872456,10.93
27599,8.0,,,,1594229046.6970215,-11.32
27600,8.0,,,,1594229046.7067974,-11.51
27601,8.0,,,,1594229046.7165735,-0.44
27602,8.0,,,,1594229046.7263498,-2.02
27603,8.0,,,,1594229046.736126,-15.11
27604,8.0,,,,1594229046.745902,9.95
27605,8.0,,,,1594229046.7556784,10.46
27606,8.0,,,,1594229046.7654545,-25.62
27607,8.0,,,,1594229046.7752304,25.25
27608,8.0,,,,1594229046.7850065,24.97
27609,8.0,,,,1594229046.7947824,0.9
27610,8.0,,,,1594229046.8045588,19.72
27611,8.0,,,,1594229046.8143349,2.3
27612,8.0,,,,1594229046.824111,-16.6
27613,8.0,,,,1594229046.8338866,-18.08
27614,8.0,,,,1594229046.8436632,-1.91
27615,8.0,,,,1594229046.8534393,-7.47
27616,8.0,,,,1594229046.8632154,8.54
27617,8.0,,,,1594229046.8729913,3.05
27618,8.0,,,,1594229046.8827677,64.47
27619,8.0,,,,1594229046.8925438,-44.72
27620,8.0,,,,1594229046.90232,-140.59
27621,8.0,,,,1594229046.912096,36.57
27622,8.0,,,,1594229046.9218721,47.74
27623,8.0,,,,1594229046.9316485,4.52
27624,8.0,,,,1594229046.9414244,-2.43
27625,8.0,,,,1594229046.9512005,-23.87
27626,8.0,,,,1594229046.9609766,12.54
27627,8.0,,,,1594229046.9707527,25.7
27628,8.0,,,,1594229046.9805286,-2.51
27629,8.0,,,,1594229046.9903052,17.75
27630,8.0,,,,1594229047.000081,-59.9
27631,8.0,,,,1594229047.0098572,122.42
27632,8.0,,,,1594229047.0196333,15.27
27633,8.0,,,,1594229047.0294096,23.71
27634,8.0,,,,1594229047.0391855,-29.57
27635,8.0,,,,1594229047.0489616,-0.25
27636,8.0,,,,1594229047.0587378,4.86
27637,8.0,,,,1594229047.068514,14.64
27638,8.0,,,,1594229047.07829,-1.13
27639,8.0,,,,1594229047.088066,-3.88
27640,8.0,,,,1594229047.0978422,-1.13
27641,8.0,,,,1594229047.1076186,-19.89
27642,8.0,,,,1594229047.1173944,2.95
27643,8.0,,,,1594229047.1271706,7.93
27644,8.0,,,,1594229047.1369467,11.43
27645,8.0,,,,1594229047.1467226,11.55
27646,8.0,,,,1594229047.156499,16.43
27647,8.0,,,,1594229047.166275,4.0
27648,8.0,,,,1594229047.1760511,-14.33
27649,8.0,,,,1594229047.1858273,-11.19
27650,8.0,,,,1594229047.1956036,-1.55
27651,8.0,,,,1594229047.2053795,-5.08
27652,8.0,,,,1594229047.2151554,9.29
27653,8.0,,,,1594229047.2249315,22.55
27654,8.0,,,,1594229047.2347078,0.13
27655,8.0,,,,1594229047.244484,-13.79
27656,8.0,,,,1594229047.25426,-0.76
27657,8.0,,,,1594229047.2640364,43.48
27658,8.0,,,,1594229047.2738125,158.37
27659,8.0,,,,1594229047.2835884,-161.92
27660,8.0,,,,1594229047.2933645,-475.84
27661,8.0,,,,1594229047.3031404,288.76
27662,8.0,,,,1594229047.3129168,71.46
27663,8.0,,,,1594229047.3226929,54.21
27664,8.0,,,,1594229047.332469,-34.53
27665,8.0,,,,1594229047.3422446,-22.49
27666,8.0,,,,1594229047.3520212,11.87
27667,8.0,,,,1594229047.3617973,20.5
27668,8.0,,,,1594229047.3715734,-13.15
27669,8.0,,,,1594229047.3813493,-1.33
27670,8.0,,,,1594229047.3911257,-12.55
27671,8.0,,,,1594229047.4009018,-5.61
27672,8.0,,,,1594229047.410678,-13.45
27673,8.0,,,,1594229047.420454,-11.54
27674,8.0,,,,1594229047.4302301,-12.64
27675,8.0,,,,1594229047.4400065,21.84
27676,8.0,,,,1594229047.4497824,-2.83
27677,8.0,,,,1594229047.4595585,22.33
27678,8.0,,,,1594229047.4693346,-12.67
27679,8.0,,,,1594229047.4791107,-30.21
27680,8.0,,,,1594229047.4888868,15.34
27681,8.0,,,,1594229047.4986632,1.08
27682,8.0,,,,1594229047.508439,5.64
27683,8.0,,,,1594229047.5182152,3.68
27684,8.0,,,,1594229047.5279913,10.96
27685,8.0,,,,1594229047.5377676,-19.94
27686,8.0,,,,1594229047.5475435,2.09
27687,8.0,,,,1594229047.5573196,0.7
27688,8.0,,,,1594229047.5670958,12.98
27689,8.0,,,,1594229047.576872,16.33
27690,8.0,,,,1594229047.586648,-10.38
27691,8.0,,,,1594229047.596424,-14.9
27692,8.0,,,,1594229047.6062002,3.86
27693,8.0,,,,1594229047.6159766,-3.15
27694,8.0,,,,1594229047.6257524,3.78
27695,8.0,,,,1594229047.6355286,-0.75
27696,8.0,,,,1594229047.6453047,142.54
27697,8.0,,,,1594229047.6550806,-274.01
27698,8.0,,,,1594229047.6648571,206.0
27699,8.0,,,,1594229047.674633,43.5
27700,8.0,,,,1594229047.6844091,-33.16
27701,8.0,,,,1594229047.6941853,-56.82
27702,8.0,,,,1594229047.7039616,57.63
27703,8.0,,,,1594229047.7137375,17.13
27704,8.0,,,,1594229047.7235134,19.15
27705,8.0,,,,1594229047.7332895,71.61
27706,8.0,,,,1594229047.7430658,-49.02
27707,8.0,,,,1594229047.752842,1.18
27708,8.0,,,,1594229047.762618,21.97
27709,8.0,,,,1594229047.7723944,18.3
27710,8.0,,,,1594229047.7821705,41.84
27711,8.0,,,,1594229047.7919464,-67.44
27712,8.0,,,,1594229047.8017225,-5.08
27713,8.0,,,,1594229047.8114984,-24.78
27714,8.0,,,,1594229047.8212748,58.93
27715,8.0,,,,1594229047.8310509,-52.68
27716,8.0,,,,1594229047.840827,-43.27
27717,8.0,,,,1594229047.8506026,42.29
27718,8.0,,,,1594229047.8603792,19.55
27719,8.0,,,,1594229047.8701553,36.13
27720,8.0,,,,1594229047.8799314,-2.63
27721,8.0,,,,1594229047.8897073,-16.35
27722,8.0,,,,1594229047.8994837,20.82
27723,8.0,,,,1594229047.9092598,17.21
27724,8.0,,,,1594229047.919036,-19.58
27725,8.0,,,,1594229047.928812,-2.12
27726,8.0,,,,1594229047.9385881,12.62
27727,8.0,,,,1594229047.9483645,8.67
27728,8.0,,,,1594229047.9581404,-54.4
27729,8.0,,,,1594229047.9679165,22.78
27730,8.0,,,,1594229047.9776926,25.19
27731,8.0,,,,1594229047.9874687,6.27
27732,8.0,,,,1594229047.9972448,0.36
27733,8.0,,,,1594229048.0070212,-1.23
27734,8.0,,,,1594229048.016797,17.02
27735,8.0,,,,1594229048.0265732,2.86
27736,8.0,,,,1594229048.0363493,31.76
27737,8.0,,,,1594229048.0461257,-8.01
27738,8.0,,,,1594229048.0559015,-12.13
27739,8.0,,,,1594229048.0656776,-6.19
27740,4.0,,,,1594229048.0754538,24.44
27741,4.0,,,,1594229048.08523,5.57
27742,4.0,,,,1594229048.095006,26.46
27743,4.0,,,,1594229048.104782,-84.1
27744,4.0,,,,1594229048.1145582,65.45
27745,4.0,,,,1594229048.1243346,-173.21
27746,4.0,,,,1594229048.1341105,54.67
27747,4.0,,,,1594229048.1438866,-55.39
27748,4.0,,,,1594229048.1536627,10.17
27749,4.0,,,,1594229048.1634386,131.15
27750,4.0,,,,1594229048.1732152,-12.55
27751,4.0,,,,1594229048.182991,-63.95
27752,4.0,,,,1594229048.1927671,9.08
27753,4.0,,,,1594229048.2025433,6.88
27754,4.0,,,,1594229048.2123196,-77.05
27755,4.0,,,,1594229048.2220955,38.22
27756,4.0,,,,1594229048.2318714,26.45
27757,4.0,,,,1594229048.2416475,50.23
27758,4.0,,,,1594229048.2514238,20.87
27759,4.0,,,,1594229048.2612,20.34
27760,4.0,,,,1594229048.270976,-0.03
27761,4.0,,,,1594229048.2807524,-23.98
27762,4.0,,,,1594229048.2905285,30.97
27763,4.0,,,,1594229048.3003044,189.53
27764,4.0,,,,1594229048.3100805,-136.81
27765,4.0,,,,1594229048.3198564,-78.72
27766,4.0,,,,1594229048.3296328,59.29
27767,4.0,,,,1594229048.3394089,36.21
27768,4.0,,,,1594229048.349185,-99.13
27769,4.0,,,,1594229048.3589606,-0.71
27770,4.0,,,,1594229048.3687372,104.52
27771,4.0,,,,1594229048.3785133,-53.11
27772,4.0,,,,1594229048.3882895,24.17
27773,4.0,,,,1594229048.3980653,97.76
27774,4.0,,,,1594229048.4078414,41.66
27775,4.0,,,,1594229048.4176178,-37.03
27776,4.0,,,,1594229048.427394,-27.86
27777,4.0,,,,1594229048.43717,-66.89
27778,4.0,,,,1594229048.4469461,240.69
27779,4.0,,,,1594229048.4567225,-185.79
27780,4.0,,,,1594229048.4664984,-138.78
27781,4.0,,,,1594229048.4762745,60.49
27782,4.0,,,,1594229048.4860506,-191.51
27783,4.0,,,,1594229048.4958267,-148.32
27784,8.0,,,,1594229048.5056028,101.33
27785,8.0,,,,1594229048.515379,14.47
27786,8.0,,,,1594229048.525155,17.07
27787,8.0,,,,1594229048.5349312,21.67
27788,8.0,,,,1594229048.5447073,42.51
27789,8.0,,,,1594229048.5544837,18.99
27790,8.0,,,,1594229048.5642595,4.1
27791,8.0,,,,1594229048.5740356,5.42
27792,8.0,,,,1594229048.5838118,7.63
27793,8.0,,,,1594229048.593588,12.93
27794,8.0,,,,1594229048.603364,-1.94
27795,8.0,,,,1594229048.61314,9.58
27796,8.0,,,,1594229048.6229162,4.55
27797,8.0,,,,1594229048.6326926,-15.46
27798,8.0,,,,1594229048.6424685,-9.25
27799,8.0,,,,1594229048.6522446,3.04
27800,8.0,,,,1594229048.6620207,23.0
27801,8.0,,,,1594229048.6717968,16.97
27802,8.0,,,,1594229048.6815732,23.73
27803,8.0,,,,1594229048.691349,-2.38
27804,8.0,,,,1594229048.7011251,4.57
27805,8.0,,,,1594229048.7109013,9.87
27806,8.0,,,,1594229048.7206776,-8.12
27807,8.0,,,,1594229048.7304535,-12.81
27808,8.0,,,,1594229048.7402296,9.32
27809,8.0,,,,1594229048.7500055,10.05
27810,8.0,,,,1594229048.7597818,-22.56
27811,8.0,,,,1594229048.769558,9.24
27812,8.0,,,,1594229048.779334,22.62
27813,8.0,,,,1594229048.7891102,-16.23
27814,8.0,,,,1594229048.7988865,0.51
27815,8.0,,,,1594229048.8086624,15.92
27816,8.0,,,,1594229048.8184385,7.75
27817,8.0,,,,1594229048.8282144,1.07
27818,8.0,,,,1594229048.8379908,26.15
27819,8.0,,,,1594229048.8477669,18.03
27820,8.0,,,,1594229048.857543,-0.37
27821,8.0,,,,1594229048.8673189,20.12
27822,8.0,,,,1594229048.8770952,0.63
27823,8.0,,,,1594229048.8868713,-11.66
27824,8.0,,,,1594229048.8966475,-0.05
27825,8.0,,,,1594229048.9064233,13.13
27826,8.0,,,,1594229048.9161994,-12.56
27827,8.0,,,,1594229048.9259758,-13.16
27828,8.0,,,,1594229048.935752,-9.17
27829,8.0,,,,1594229048.945528,-8.84
27830,8.0,,,,1594229048.955304,13.25
27831,8.0,,,,1594229048.9650805,10.36
27832,8.0,,,,1594229048.9748564,7.36
27833,8.0,,,,1594229048.9846325,7.92
27834,8.0,,,,1594229048.9944086,-16.24
27835,8.0,,,,1594229049.0041847,-6.12
27836,8.0,,,,1594229049.0139608,-0.44
27837,8.0,,,,1594229049.023737,8.32
27838,8.0,,,,1594229049.033513,-2.19
27839,8.0,,,,1594229049.0432892,10.79
27840,8.0,,,,1594229049.0530653,11.84
27841,4.0,,,,1594229049.0628414,1.38
27842,4.0,,,,1594229049.0726175,-5.5
27843,4.0,,,,1594229049.0823936,-37.62
27844,4.0,,,,1594229049.0921698,-48.07
27845,4.0,,,,1594229049.101946,97.09
27846,4.0,,,,1594229049.111722,-170.54
27847,4.0,,,,1594229049.121498,66.12
27848,4.0,,,,1594229049.1312742,-8.95
27849,4.0,,,,1594229049.1410506,-77.87
27850,4.0,,,,1594229049.1508265,20.81
27851,4.0,,,,1594229049.1606026,-137.56
27852,4.0,,,,1594229049.1703787,164.94
27853,4.0,,,,1594229049.1801548,68.3
27854,4.0,,,,1594229049.1899312,7.08
27855,4.0,,,,1594229049.199707,20.36
27856,4.0,,,,1594229049.2094831,-109.02
27857,4.0,,,,1594229049.2192593,76.67
27858,4.0,,,,1594229049.2290356,14.28
27859,4.0,,,,1594229049.2388115,-46.02
27860,4.0,,,,1594229049.2485876,-26.22
27861,4.0,,,,1594229049.2583635,-40.88
27862,4.0,,,,1594229049.2681398,-59.99
27863,4.0,,,,1594229049.277916,74.62
27864,4.0,,,,1594229049.287692,38.25
27865,4.0,,,,1594229049.2974682,13.71
27866,4.0,,,,1594229049.3072445,23.75
27867,4.0,,,,1594229049.3170204,7.27
27868,4.0,,,,1594229049.3267965,-8.74
27869,4.0,,,,1594229049.3365724,33.55
27870,4.0,,,,1594229049.3463488,-81.35
27871,4.0,,,,1594229049.3561249,6.61
27872,4.0,,,,1594229049.365901,-104.19
27873,4.0,,,,1594229049.3756769,117.04
27874,4.0,,,,1594229049.3854532,-36.49
27875,4.0,,,,1594229049.3952293,-73.27
27876,4.0,,,,1594229049.4050055,13.13
27877,4.0,,,,1594229049.4147813,40.9
27878,4.0,,,,1594229049.4245574,16.97
27879,4.0,,,,1594229049.4343338,-137.85
27880,4.0,,,,1594229049.44411,125.91
27881,4.0,,,,1594229049.453886,20.2
27882,4.0,,,,1594229049.463662,-102.03
27883,4.0,,,,1594229049.4734385,14.61
27884,4.0,,,,1594229049.4832144,49.27
27885,4.0,,,,1594229049.4929905,26.56
27886,4.0,,,,1594229049.5027664,220.55
27887,4.0,,,,1594229049.5125427,48.59
27888,4.0,,,,1594229049.5223188,-79.71
27889,8.0,,,,1594229049.532095,-2.63
27890,8.0,,,,1594229049.541871,-2.47
27891,8.0,,,,1594229049.5516472,-2.01
27892,8.0,,,,1594229049.5614233,39.7
27893,8.0,,,,1594229049.5711994,21.72
27894,8.0,,,,1594229049.5809755,22.63
27895,8.0,,,,1594229049.5907516,-1.05
27896,8.0,,,,1594229049.6005278,15.39
27897,8.0,,,,1594229049.6103039,-8.69
27898,8.0,,,,1594229049.62008,0.03
27899,8.0,,,,1594229049.629856,6.68
27900,8.0,,,,1594229049.6396322,-24.41
27901,8.0,,,,1594229049.6494086,-5.58
27902,8.0,,,,1594229049.6591845,14.19
27903,8.0,,,,1594229049.6689606,17.95
27904,8.0,,,,1594229049.6787367,-3.62
27905,8.0,,,,1594229049.6885128,2.64
27906,8.0,,,,1594229049.6982892,0.78
27907,8.0,,,,1594229049.708065,-3.45
27908,8.0,,,,1594229049.7178411,-2.45
27909,8.0,,,,1594229049.7276173,14.62
27910,8.0,,,,1594229049.7373936,1.54
27911,8.0,,,,1594229049.7471695,-4.28
27912,8.0,,,,1594229049.7569456,2.72
27913,8.0,,,,1594229049.7667215,7.68
27914,8.0,,,,1594229049.7764974,-15.32
27915,8.0,,,,1594229049.786274,-3.25
27916,8.0,,,,1594229049.79605,3.41
27917,8.0,,,,1594229049.8058262,9.12
27918,8.0,,,,1594229049.8156025,13.09
27919,8.0,,,,1594229049.8253784,-4.83
27920,8.0,,,,1594229049.8351545,10.38
27921,8.0,,,,1594229049.8449304,-13.15
27922,8.0,,,,1594229049.8547068,-5.38
27923,8.0,,,,1594229049.8644829,16.82
27924,8.0,,,,1594229049.874259,1.56
27925,8.0,,,,1594229049.8840349,3.77
27926,8.0,,,,1594229049.8938112,26.03
27927,8.0,,,,1594229049.9035873,9.45
27928,8.0,,,,1594229049.9133635,-12.28
27929,8.0,,,,1594229049.9231396,4.53
27930,8.0,,,,1594229049.9329154,-16.14
27931,8.0,,,,1594229049.9426918,-28.41
27932,8.0,,,,1594229049.952468,0.18
27933,8.0,,,,1594229049.962244,19.72
27934,8.0,,,,1594229049.97202,-9.95
27935,8.0,,,,1594229049.9817965,-16.3
27936,8.0,,,,1594229049.9915724,11.12
27937,8.0,,,,1594229050.0013485,-6.7
27938,8.0,,,,1594229050.0111244,18.81
27939,8.0,,,,1594229050.0209007,20.66
27940,8.0,,,,1594229050.0306768,-19.99
27941,8.0,,,,1594229050.040453,-4.7
27942,8.0,,,,1594229050.0502286,21.52
27943,8.0,,,,1594229050.0600052,2.44
27944,8.0,,,,1594229050.0697813,23.58
27945,8.0,,,,1594229050.0795574,30.62
27946,4.0,,,,1594229050.0893335,17.94
27947,4.0,,,,1594229050.0991096,-53.04
27948,4.0,,,,1594229050.1088858,-63.45
27949,4.0,,,,1594229050.1186619,144.29
27950,4.0,,,,1594229050.128438,-240.71
27951,4.0,,,,1594229050.138214,165.51
27952,4.0,,,,1594229050.1479902,-124.69
27953,4.0,,,,1594229050.1577663,94.21
27954,4.0,,,,1594229050.1675427,-72.8
27955,4.0,,,,1594229050.1773186,22.11
27956,4.0,,,,1594229050.1870947,-20.77
27957,4.0,,,,1594229050.1968708,89.42
27958,4.0,,,,1594229050.2066472,-23.25
27959,4.0,,,,1594229050.216423,114.38
27960,4.0,,,,1594229050.2261992,19.74
27961,4.0,,,,1594229050.2359753,15.43
27962,4.0,,,,1594229050.2457516,-96.1
27963,4.0,,,,1594229050.2555275,42.12
27964,4.0,,,,1594229050.2653036,-61.2
27965,4.0,,,,1594229050.2750795,100.75
27966,4.0,,,,1594229050.2848554,-55.61
27967,4.0,,,,1594229050.294632,-18.72
27968,4.0,,,,1594229050.304408,84.07
27969,4.0,,,,1594229050.3141842,-43.32
27970,4.0,,,,1594229050.3239605,85.44
27971,4.0,,,,1594229050.3337364,-121.27
27972,4.0,,,,1594229050.3435125,-25.85
27973,4.0,,,,1594229050.3532887,-39.28
27974,4.0,,,,1594229050.3630648,47.05
27975,4.0,,,,1594229050.3728411,38.59
27976,4.0,,,,1594229050.382617,-43.44
27977,4.0,,,,1594229050.3923929,-57.81
27978,4.0,,,,1594229050.4021692,119.72
27979,4.0,,,,1594229050.4119453,-16.41
27980,4.0,,,,1594229050.4217215,1.76
27981,4.0,,,,1594229050.4314976,-116.4
27982,4.0,,,,1594229050.4412735,149.04
27983,4.0,,,,1594229050.4510498,-35.73
27984,4.0,,,,1594229050.460826,-101.85
27985,4.0,,,,1594229050.470602,98.07
27986,4.0,,,,1594229050.4803786,-32.66
27987,4.0,,,,1594229050.4901545,-53.8
27988,4.0,,,,1594229050.4999304,58.99
27989,4.0,,,,1594229050.5097065,5.56
27990,4.0,,,,1594229050.5194824,4.82
27991,4.0,,,,1594229050.5292587,10.94
27992,4.0,,,,1594229050.5390348,8.08
27993,4.0,,,,1594229050.548811,-12.65
27994,4.0,,,,1594229050.5585868,83.57
27995,4.0,,,,1594229050.5683632,-48.09
27996,4.0,,,,1594229050.5781393,22.03
27997,8.0,,,,1594229050.5879154,0.94
27998,8.0,,,,1594229050.5976913,-0.81
27999,8.0,,,,1594229050.6074677,10.09
28000,8.0,,,,1594229050.6172438,7.65
28001,8.0,,,,1594229050.62702,23.43
28002,8.0,,,,1594229050.636796,20.41
28003,8.0,,,,1594229050.646572,1.84
28004,8.0,,,,1594229050.6563482,1.61
28005,8.0,,,,1594229050.6661243,3.13
28006,8.0,,,,1594229050.6759007,-2.94
28007,8.0,,,,1594229050.6856766,1.43
28008,8.0,,,,1594229050.6954527,-16.98
28009,8.0,,,,1594229050.7052288,-15.26
28010,8.0,,,,1594229050.7150052,14.17
28011,8.0,,,,1594229050.724781,16.48
28012,8.0,,,,1594229050.7345572,-26.79
28013,8.0,,,,1594229050.7443333,-9.43
28014,8.0,,,,1594229050.7541096,1.97
28015,8.0,,,,1594229050.7638855,-26.66
28016,8.0,,,,1594229050.7736616,-2.38
28017,8.0,,,,1594229050.7834375,11.69
28018,8.0,,,,1594229050.7932134,6.12
28019,8.0,,,,1594229050.80299,-3.47
28020,8.0,,,,1594229050.812766,29.23
28021,8.0,,,,1594229050.8225422,8.06
28022,8.0,,,,1594229050.8323185,-16.41
28023,8.0,,,,1594229050.8420944,25.76
28024,8.0,,,,1594229050.8518705,-8.64
28025,8.0,,,,1594229050.8616467,-36.23
28026,8.0,,,,1594229050.8714228,4.7
28027,8.0,,,,1594229050.8811991,17.55
28028,8.0,,,,1594229050.890975,-3.49
28029,8.0,,,,1594229050.9007509,-1.28
28030,8.0,,,,1594229050.9105272,14.98
28031,8.0,,,,1594229050.9203033,-15.94
28032,8.0,,,,1594229050.9300795,-4.63
28033,8.0,,,,1594229050.9398556,25.0
28034,8.0,,,,1594229050.9496315,1.72
28035,8.0,,,,1594229050.9594078,-25.92
28036,8.0,,,,1594229050.969184,2.53
28037,8.0,,,,1594229050.97896,-4.25
28038,8.0,,,,1594229050.9887366,-26.09
28039,8.0,,,,1594229050.9985125,8.41
28040,8.0,,,,1594229051.0082884,19.2
28041,8.0,,,,1594229051.0180645,-9.22
28042,8.0,,,,1594229051.0278404,13.24
28043,8.0,,,,1594229051.0376167,15.15
28044,8.0,,,,1594229051.0473928,5.97
28045,8.0,,,,1594229051.057169,-12.66
28046,8.0,,,,1594229051.0669448,21.31
28047,8.0,,,,1594229051.0767212,16.7
28048,8.0,,,,1594229051.0864973,-14.8
28049,8.0,,,,1594229051.0962734,-5.38
28050,8.0,,,,1594229051.1060493,13.96
28051,2.0,,,,1594229051.1158257,-21.24
28052,2.0,,,,1594229051.1256018,-45.71
28053,2.0,,,,1594229051.135378,-24.64
28054,2.0,,,,1594229051.145154,219.58
28055,2.0,,,,1594229051.15493,3.5
28056,2.0,,,,1594229051.1647062,-58.47
28057,2.0,,,,1594229051.1744823,-304.33
28058,2.0,,,,1594229051.1842587,79.75
28059,2.0,,,,1594229051.1940346,-188.68
28060,2.0,,,,1594229051.2038107,-5.53
28061,2.0,,,,1594229051.2135868,79.6
28062,2.0,,,,1594229051.2233634,9.36
28063,2.0,,,,1594229051.233139,143.51
28064,2.0,,,,1594229051.2429152,-92.01
28065,2.0,,,,1594229051.2526913,55.65
28066,2.0,,,,1594229051.2624676,101.28
28067,2.0,,,,1594229051.2722435,-37.31
28068,2.0,,,,1594229051.2820196,84.01
28069,2.0,,,,1594229051.2917955,-23.98
28070,2.0,,,,1594229051.3015714,2.54
28071,2.0,,,,1594229051.311348,47.16
28072,2.0,,,,1594229051.321124,-6.81
28073,2.0,,,,1594229051.3309002,-48.58
28074,2.0,,,,1594229051.3406765,-100.01
28075,2.0,,,,1594229051.3504524,-7.56
28076,2.0,,,,1594229051.3602285,-27.89
28077,2.0,,,,1594229051.3700047,58.46
28078,2.0,,,,1594229051.3797808,122.26
28079,2.0,,,,1594229051.3895571,-216.46
28080,2.0,,,,1594229051.399333,83.66
28081,2.0,,,,1594229051.4091089,-44.71
28082,2.0,,,,1594229051.4188852,-78.12
28083,2.0,,,,1594229051.4286613,61.22
28084,2.0,,,,1594229051.4384375,646.11
28085,2.0,,,,1594229051.4482136,21.67
28086,2.0,,,,1594229051.4579895,-8087.66
28087,2.0,,,,1594229051.4677658,-3406.25
28088,2.0,,,,1594229051.477542,-499.53
28089,2.0,,,,1594229051.487318,3694.71
28090,2.0,,,,1594229051.4970946,4715.81
28091,2.0,,,,1594229051.5068705,1281.79
28092,2.0,,,,1594229051.5166464,339.57
28093,2.0,,,,1594229051.5264225,127.73
28094,2.0,,,,1594229051.5361984,248.3
28095,8.0,,,,1594229051.5459747,111.62
28096,8.0,,,,1594229051.5557508,364.12
28097,8.0,,,,1594229051.565527,173.91
28098,8.0,,,,1594229051.5753028,12.89
28099,8.0,,,,1594229051.5850792,110.73
28100,8.0,,,,1594229051.5948553,-42.03
28101,8.0,,,,1594229051.6046314,53.9
28102,8.0,,,,1594229051.6144075,29.4
28103,8.0,,,,1594229051.6241837,-4.34
28104,8.0,,,,1594229051.6339598,-47.14
28105,8.0,,,,1594229051.643736,47.38
28106,8.0,,,,1594229051.653512,19.13
28107,8.0,,,,1594229051.663288,13.12
28108,8.0,,,,1594229051.6730642,42.75
28109,8.0,,,,1594229051.6828403,-15.92
28110,8.0,,,,1594229051.6926165,3.9
28111,8.0,,,,1594229051.7023926,-56.49
28112,8.0,,,,1594229051.7121687,-24.71
28113,8.0,,,,1594229051.7219448,-5.05
28114,8.0,,,,1594229051.7317214,32.04
28115,8.0,,,,1594229051.741497,58.22
28116,8.0,,,,1594229051.7512732,-6.71
28117,8.0,,,,1594229051.7610493,-11.02
28118,8.0,,,,1594229051.7708256,7.78
28119,8.0,,,,1594229051.7806015,39.94
28120,8.0,,,,1594229051.7903776,-1.73
28121,8.0,,,,1594229051.8001535,-8.34
28122,8.0,,,,1594229051.8099296,20.91
28123,8.0,,,,1594229051.819706,12.3
28124,8.0,,,,1594229051.829482,5.8
28125,8.0,,,,1594229051.8392582,-30.39
28126,8.0,,,,1594229051.8490345,-52.42
28127,8.0,,,,1594229051.8588107,-9.11
28128,8.0,,,,1594229051.8685865,-2.6
28129,8.0,,,,1594229051.8783627,0.0
28130,8.0,,,,1594229051.8881388,13.77
28131,8.0,,,,1594229051.8979151,60.13
28132,8.0,,,,1594229051.907691,2.23
28133,8.0,,,,1594229051.9174669,2.74
28134,8.0,,,,1594229051.9272432,16.44
28135,8.0,,,,1594229051.9370193,13.65
28136,8.0,,,,1594229051.9467955,1.97
28137,8.0,,,,1594229051.9565716,-12.98
28138,8.0,,,,1594229051.9663475,-4.03
28139,8.0,,,,1594229051.9761238,-38.13
28140,8.0,,,,1594229051.9859,-7.8
28141,8.0,,,,1594229051.995676,19.82
28142,8.0,,,,1594229052.0054526,-6.53
28143,8.0,,,,1594229052.0152285,-16.54
28144,8.0,,,,1594229052.0250044,4.81
28145,8.0,,,,1594229052.0347805,57.14
28146,8.0,,,,1594229052.0445564,-78.21
28147,8.0,,,,1594229052.0543327,60.7
28148,8.0,,,,1594229052.0641088,-44.48
28149,8.0,,,,1594229052.073885,-24.57
28150,8.0,,,,1594229052.0836608,-47.35
28151,8.0,,,,1594229052.0934372,-14.38
28152,8.0,,,,1594229052.1032133,24.31
28153,8.0,,,,1594229052.1129894,196.76
28154,8.0,,,,1594229052.1227655,-182.29
28155,8.0,,,,1594229052.1325414,17.83
28156,8.0,,,,1594229052.1423178,-31.2
28157,8.0,,,,1594229052.152094,68.06
28158,8.0,,,,1594229052.16187,-12.39
28159,8.0,,,,1594229052.171646,6.51
28160,8.0,,,,1594229052.1814222,-31.74
